Lon,Lat,RP50,RP100,Dur_hist,Dur_RP50,Dur_RP100,ST_A_perc,ST_B_perc,ST_C_perc,ST_D_perc
-5.2944,35.8795,0.835377981733978,0.866872050420999,7.6838,7.04341401371473,6.96915511239313,0,58.6666666666667,41.3333333333333,0
-5.2863,35.8817,0.833028272995074,0.86371508051169,7.66770562770563,7.43843550584125,7.438495886331,0,59.7402597402597,40.2597402597403,0
-5.2809,35.8868,0.83624395607178,0.866216433392398,7.63173076923077,7.37585064693795,7.37586384316396,0,61.5384615384615,38.4615384615385,0
-5.272,35.9041,0.856683467912412,0.888561663686455,9.79451111111111,11.6212943884834,12.2501277236031,0,24,76,0
-5.2758,35.8932,0.839265902808902,0.869581748290529,7.67211111111111,7.25250274434948,7.22506444764692,0,60,40,0
-5.2758,35.9074,0.901386931264181,0.937851259429037,10.2699561403509,12.0949286862554,12.3644969495814,0,23.6842105263158,76.3157894736842,0
-5.2725,35.8985,0.845705234916973,0.877130353473484,7.55697777777778,7.49131434047744,7.47886889891544,0,57.3333333333333,42.6666666666667,0
-5.2808,35.9093,0.944856953391358,0.985865838797059,10.7029333333333,13.6117424551514,14.4288950718972,0,14.6666666666667,85.3333333333333,0
-5.2906,35.9115,1.01161891559326,1.05524114112554,9.83417777777778,13.0450200640056,13.8844258630706,0,9.33333333333333,90.6666666666667,0
-5.2858,35.9116,1.00483365482442,1.04888546104735,10.1820666666667,11.5078460908298,11.9910164520451,0,14.6666666666667,85.3333333333333,0
-5.2949,35.909,0.994954161338494,1.03724597480407,9.72168888888889,12.7498755201658,13.5546800136451,0,14.6666666666667,85.3333333333333,0
-5.3007,35.9079,0.9932459296161,1.03566417594577,9.68768888888889,12.4422658412651,13.1974059156592,0,12,88,0
-5.3067,35.9047,0.981502067543226,1.02342779166543,9.68802222222222,12.063583442257,12.7481889771303,0,14.6666666666667,85.3333333333333,0
-5.3151,35.9059,0.976289144493178,1.01620206354705,9.50146666666667,9.70916632545311,9.81808980656215,0,16,84,0
-5.3233,35.9046,0.983480336191761,1.02607551906856,9.5776,9.7082461352643,9.79265130158397,0,17.3333333333333,82.6666666666667,0
-5.3324,35.9043,0.977024875275881,1.01588462785229,8.48231111111111,8.30492588796774,8.40668521758924,0,33.3333333333333,66.6666666666667,0
-5.339,35.9083,0.987927412617331,1.02820100926392,8.4432,8.28669528636072,8.38937699605943,0,36,64,0
-5.3445,35.9116,0.936794207920993,0.971704901408201,8.7297619047619,7.79314778603328,7.84613474437319,0,41.5584415584416,58.4415584415584,0
-5.3501,35.9159,0.582285667777464,0.614923486049114,93.6717724867725,134.306616942452,141.841873683581,5.33333333333333,0,0,94.6666666666667
-5.3554,35.9199,0.614106868695853,0.649592839622591,94.72140625,127.647831172719,134.051570698287,8,0,0,92
-5.4497,36.0496,0.99395920712949,1.03415396600004,8.0996,7.77181765009408,7.77281315104688,0,22.6666666666667,77.3333333333333,0
-5.3622,35.9212,0.622035280823616,0.65665962237224,97.0916919191919,148.314790077167,158.256447841371,5.33333333333333,0,0,94.6666666666667
-5.3687,35.9234,0.639829599003234,0.675844418835889,93.886455026455,140.74226130075,149.784999132678,5.33333333333333,0,0,94.6666666666667
-5.4584,36.0448,1.00253305014063,1.04154811418887,7.88628888888889,8.17589204423327,8.30137648387625,0,24,76,0
-5.3763,35.9222,0.611182760403096,0.641836846136856,92.7101515151515,129.460765225791,136.636452391937,4,0,0,96
-5.4687,36.0447,1.01620381484374,1.05861478311355,7.90962222222222,7.48799248989477,7.48900246395904,0,24,76,0
-5.3831,35.9206,0.607364720601304,0.640219846948864,94.5185641025641,150.891362392882,161.723448181298,1.33333333333333,0,0,98.6666666666667
-5.4786,36.0459,1.00375482345941,1.04548219855914,7.84128888888889,8.47016449980185,8.66978172923558,0,24,76,0
